iso3,country_name_clean,region,debt_source,icrg_match,year,debt,debt_service,vulnerability,exposure,sensitivity,damage_gdp,n_events,deaths_tot,gdp_pc_ppp,gdp_growth,current_account,inflation,fiscal_balance,remittances,trade_gdp_unctad,population,gdp_nominal_usd
COM,Comoros,AIS,IDS,FALSE,2007,36.0835654082799,3.28306922311344,0.521698474470598,0.470871413538449,0.331561939056638,0,1,29,3012.54746686894,0.803599788247752,-3.97385796874896,4.46616710098132,-1.179,9.30601799219562,9.048941734499886,616927,795673152.867077
COM,Comoros,AIS,IDS,FALSE,2008,30.2231861194927,1.35330238312323,0.534115203339627,0.470871413538449,0.37221733094268,0,0,0,3070.36952892496,3.96461118871815,-7.53469626604502,1.7007817628453,-1.464,11.0658474526397,8.08161021456929,629307,915659107.965823
COM,Comoros,AIS,IDS,FALSE,2009,31.7186112888939,1.31248831181925,0.52916842455248,0.470871413538449,0.357668111230886,0,1,2,3107.45297029798,3.24060198483924,-4.35030280964664,4.36234829325719,0.36,11.0905739859899,8.615536590131898,641947,905341172.70583
COM,Comoros,AIS,IDS,FALSE,2010,30.6874148030273,0.473886507890092,0.529671261281742,0.470871413538449,0.366294884144197,0,0,0,3161.37481152565,3.77788070743117,-4.3322227069687,3.35475770328919,4.204,9.60948576797799,9.691856979287548,654836,907978730.887844
COM,Comoros,AIS,IDS,FALSE,2011,26.97110481785,0.38550820858716,0.538135898444988,0.470871413538449,0.387432273717922,0,0,0,3227.21653582919,4.14356479211455,-5.42473025670485,1.8426630075619,0.861,10.5732912114032,9.774346757154422,668056,1023086273.53336
COM,Comoros,AIS,IDS,FALSE,2012,24.8800044138285,1.21708013408029,0.537610143339975,0.470871413538449,0.388547266493651,672.4461062856043,1,4,3263.16316392712,3.16835627559691,-4.04970428541402,6.31474450315177,1.962,10.8484734140755,8.85963249388148,681630,1015843490.82374
COM,Comoros,AIS,IDS,FALSE,2013,12.7701549227381,0.052795850864019,0.534502061518601,0.470871413538449,0.385070621490747,0,0,0,3337.59859719238,4.4661636979028,-4.044,-4.29487331536756,10.489,NA,8.869186697688114,696192,1116224106.83728
COM,Comoros,AIS,IDS,FALSE,2014,11.8528849726538,0.0677899386733115,0.538197220685965,0.470871413538449,0.406078356701133,0,2,0,3334.57512780965,2.10666920560958,-3.7803293757662,7.54755379096711,-0.328,13.9021542844376,10.87346395928709,711503,1149587661.00693
COM,Comoros,AIS,IDS,FALSE,2015,12.9348443972103,0.764493460862925,0.524286160772053,0.470871413538449,0.380602677981171,0,0,0,3302.38635129322,1.14747399397193,-0.256465657736018,-0.11717388419007,2.598,13.6503066929178,10.041100180928506,726682,966029600.862227
COM,Comoros,AIS,IDS,FALSE,2016,17.1852272690132,0.625698238111544,0.526297371464751,0.470871413538449,0.392208038462617,0,0,0,3342.76677092883,3.32039987961315,-4.34858918733341,0.797517430888487,-5.52,11.5266033281535,10.663133423523648,741741,1012835493.19325
COM,Comoros,AIS,IDS,FALSE,2017,16.7806633037462,0.369937989576764,0.526558916744108,0.470871413538449,0.39259907401493,0,0,0,3401.85239322573,3.81570211280726,-2.13204216493526,-0.237362224154613,-0.098,12.2139851939746,11.88001456383721,756669,1077439756.59451
COM,Comoros,AIS,IDS,FALSE,2018,22.3630009719664,0.639472216083828,0.524422172197416,0.470871413538449,0.382707725924494,0,0,0,3457.58685798732,3.64259587408398,-2.85692338370682,2.15155084413033,-1.347,14.6470702394836,12.727713287083567,771590,1178530633.24599
COM,Comoros,AIS,IDS,FALSE,2019,22.5484369313434,0.766626691748404,0.533642172827941,0.470871413538449,0.396028479779334,0,2,8,3451.42139338772,1.76070164655727,-3.35158582912686,3.58213544469211,-4.295,14.1884530602329,11.953713112854262,786578,1187915408.87243
COM,Comoros,AIS,IDS,FALSE,2020,24.7631357533658,0.888475314536273,0.526176290338831,0.470871413538449,0.370954187053452,0,0,0,3377.74564051638,-0.195577456821965,-1.8090566931838,0.786641929499151,-0.516,18.5971869020176,5.661474954233472,802163,1218763671.26563
COM,Comoros,AIS,IDS,FALSE,2021,26.9274940136758,0.278783632268785,0.535308039212519,0.470871413538449,0.392932375786264,0,0,0,3377.88518482587,2.0001921183449,-0.320369119235319,-0.00441793682346988,-2.814,22.6365373136838,10.13960912725934,818174,1272238390.85864
COM,Comoros,AIS,IDS,FALSE,2022,28.1538537874079,0.39409980707617,0.541243954148802,0.470871413538449,0.410558829127704,0,0,0,3399.27830776976,2.60301031927843,-0.429292176773693,12.5320314570999,-3.932,23.054600106625,13.660693364861723,834188,1222485532.31976
COM,Comoros,AIS,IDS,FALSE,2023,26.5476534847055,1.41500134295945,0.541041421544341,0.470871413538449,0.409868687692609,0,0,0,3434.40177367723,2.99521564038136,-1.85564839050677,8.37373955490996,-1.34,23.0303696786832,11.229717841672754,850387,1326836543.00797
CPV,Cabo Verde,AIS,IDS,FALSE,2000,60.8757417668506,3.07746313261251,0.433624939988604,0.385477524857862,0.325919222226117,0,0,0,4510.13573659758,14.2848688450919,-11.1544820568204,-2.47745668519835,-15.532,16.6462584289891,NA,453317,539227277.626411
CPV,Cabo Verde,AIS,IDS,FALSE,2001,62.0508060171613,2.46079130608996,0.433662440627973,0.385477524857862,0.328499334973962,0,0,0,4540.90731780518,2.23165454528898,-9.89947075706641,3.34996472317894,-5.029,14.3767604882619,NA,460293,563090490.377368
CPV,Cabo Verde,AIS,IDS,FALSE,2002,64.0311671711992,3.78168471873979,0.432169288524118,0.385477524857862,0.320507973069954,0,1,0,4710.2410491228,5.25089116960211,-11.5146928529663,1.88453410076765,-6.139,13.7019612341664,NA,467046,620507387.466174
CPV,Cabo Verde,AIS,IDS,FALSE,2003,55.2618528555334,2.38428811422487,0.428243170121325,0.385477524857862,0.316156658664189,0,0,0,4841.265398715,4.17625932578332,-11.1255219641803,1.18817038620528,-3.627,13.3345883286192,NA,473383,813260468.873834
CPV,Cabo Verde,AIS,IDS,FALSE,2004,51.1923988249657,2.65226274319861,0.429509581503168,0.385477524857862,0.321056447019406,0,1,0,5268.30312485708,10.197072633926,-14.0635896425988,-1.8908217230618,-2.979,12.2632636862748,NA,479370,924940011.836897
CPV,Cabo Verde,AIS,IDS,FALSE,2005,50.8730033274413,3.80575189902161,0.43086624987396,0.385477524857862,0.325481263632994,0,0,0,5565.76951208069,6.91245795720201,-4.18205952542758,0.41889161285517,-4.693,14.0595288027308,36.410699973893514,485115,972241676.907662
CPV,Cabo Verde,AIS,IDS,FALSE,2006,49.3282468372477,2.97207627654988,0.43443497665522,0.385477524857862,0.334538961239702,0,0,0,5941.38218091511,7.98375044795048,-7.46948939503442,5.36907687065549,-4.316,12.3308710585989,42.61576051195056,490728,1107571457.90614
CPV,Cabo Verde,AIS,IDS,FALSE,2007,35.8772938012979,1.82233673773172,0.42661670143738,0.385477524857862,0.315008325454706,0,0,0,6767.40677380347,15.1706879735517,-12.0126265488265,4.41099704193489,-0.863,8.41366678290572,34.31089605230926,496190,1649621738.63689
CPV,Cabo Verde,AIS,IDS,FALSE,2008,32.7383904262931,1.63948032854682,0.427952147941564,0.385477524857862,0.320358942900032,0,0,0,7169.13944155367,7.03901129565128,-10.4743154022798,6.77443546371143,-1.415,7.91153078177058,36.231502286435806,501355,1959620648.31578
CPV,Cabo Verde,AIS,IDS,FALSE,2009,40.0472340793016,1.81940857131734,0.423688902633523,0.385477524857862,0.312199775661426,0,2,9,6994.5740991365,-1.50358672385678,-13.2225925658414,0.991103480568085,-5.32,7.32158665295864,30.340091230378352,506141,1852334575.17521
CPV,Cabo Verde,AIS,IDS,FALSE,2010,50.5191117434846,1.99913822635139,0.423043214012607,0.385477524857862,0.317892890691102,0,0,0,7072.12150207342,1.83641914989978,-12.2081961374489,2.07866470906424,-9.597,7.17412079600628,34.525249661249546,509784,1824751467.92957
CPV,Cabo Verde,AIS,IDS,FALSE,2011,52.7704943299126,1.9150358620089,0.419562413325763,0.385477524857862,0.308789845817401,0,0,0,7325.78441834692,3.92471821338283,-14.8785945210366,4.47388342165023,-6.976,8.64146302792859,38.205644316686,511447,2046817987.20109
CPV,Cabo Verde,AIS,IDS,FALSE,2012,87.4461943700545,2.78983599848545,0.432133920446295,0.385477524857862,0.33969388253279,0,0,0,7397.82220702474,1.08364848376166,-12.7312450215892,2.54039644167109,-9.364,9.25050642437388,40.30147783601448,511955,1913081210.41411
CPV,Cabo Verde,AIS,IDS,FALSE,2013,100.211107068706,2.51025967737695,0.436539514929418,0.385477524857862,0.351317304665635,0,0,0,7440.66242650114,0.632136727385131,-5.2914571085641,1.50654285701407,-8.49,8.67057957556002,41.450809580361984,512225,2028910915.16446
CPV,Cabo Verde,AIS,IDS,FALSE,2014,95.0517280164041,2.62249435719294,0.433160579856254,0.385477524857862,0.342334421222594,0,1,0,7491.02198228243,0.696666840118581,-8.2745528647665,-0.238778144990624,-6.934,9.64684648689674,43.782105414201126,512326,2041930125.42979
CPV,Cabo Verde,AIS,IDS,FALSE,2015,108.898740758427,2.97965510836869,0.419215515468014,0.385477524857862,0.313169993372466,83.20676968598387,1,9,7560.13649202469,0.936026507808833,-2.89127851947954,0.131187999024545,-4.157,11.4811351206676,37.71735439062456,512394,1749857620.35329
CPV,Cabo Verde,AIS,IDS,FALSE,2016,102.626920378854,2.76015911537909,0.419795101962444,0.385477524857862,0.315469184316301,0,0,0,7881.30336227784,4.28071482662371,-3.4671600025876,-1.40781637091706,-2.728,11.4269095854435,38.65303658323807,512554,1849789985.99572
CPV,Cabo Verde,AIS,IDS,FALSE,2017,109.265288203302,2.94628276702764,0.42335219435967397,0.385477524857862,0.324999337493126,0,1,0,8234.56000312459,4.5513148102974,-6.99311648831081,0.784415251101334,-2.635,10.8452795535662,39.81486757768144,512893,1996741539.95088
CPV,Cabo Verde,AIS,IDS,FALSE,2018,96.8787144558663,3.16858575718142,0.425442579510421,0.385477524857862,0.331884160910313,0,0,0,8531.12961646549,3.70696458310842,-4.40170436068748,1.25699566690509,-2.364,10.6347793478413,43.71684801252038,513415,2205099506.99994
CPV,Cabo Verde,AIS,IDS,FALSE,2019,97.4432945234761,3.17641310040712,0.418785405625635,0.385477524857862,0.311725390346336,0,0,0,9111.62993173269,6.94782634051859,-0.968698566651976,1.10666674296063,-1.617,9.54740136848487,44.62348849678712,514104,2252177124.32402
CPV,Cabo Verde,AIS,IDS,FALSE,2020,136.237789037921,3.56967717012877,0.426105779833532,0.385477524857862,0.333027669377112,0,1,1,7207.86853962048,-20.8052758990735,-15.6834304999368,0.605795808395385,-9.293,12.8536888281673,23.221782230727054,514679,1821565613.68613
CPV,Cabo Verde,AIS,IDS,FALSE,2021,121.406606891511,2.94907872032369,0.416600076835399,0.385477524857862,0.31168957299869,0,0,0,7685.41921393669,7.03353010694514,-12.2149776787505,1.86215297494647,-7.512,15.3280846738368,22.662556853088063,516649,2051842618.70539
CPV,Cabo Verde,AIS,IDS,FALSE,2022,108.275748298134,4.73384975387339,0.421095793925841,0.385477524857862,0.323787981143485,0,1,0,8850.1066918812,15.843675684642,-3.48336678220335,7.93092925430087,-4.251,14.031084297698,37.91716652960015,519741,2247003344.34242
CPV,Cabo Verde,AIS,IDS,FALSE,2023,98.1389351510193,6.1853940828967,0.420444996081811,0.385477524857862,0.323904485266724,0,1,8,9228.4604533114,4.7947613911073,-2.76950697327033,3.72437517668748,-0.278,12.6322620942964,38.729890397763384,522331,2504525548.71164
DMA,Dominica,Caribbean,IDS,FALSE,2000,62.3247646906989,3.74111042671334,0.470741404132192,0.368598260211752,0.352694195315772,0,0,0,14054.6548016043,2.3402193777688,-19.9386602693651,0.856946805358483,-8.661,4.05499961127092,NA,68511,333470370.37037
DMA,Dominica,Caribbean,IDS,FALSE,2001,66.0954033873577,5.03332125134413,0.461414380028683,0.368598260211752,0.350353463296101,0,0,0,14091.5491387572,-0.0638434428881567,-11.6177894763262,1.3038940346596,-6.544,3.79973507334544,NA,68288,377462962.962963
DMA,Dominica,Caribbean,IDS,FALSE,2002,71.6685662277576,3.71605694795804,0.4731218011455,0.368598260211752,0.357917480365403,0,0,0,13640.70330575,-3.08742052359268,-8.85156806005728,0.170055330197681,-4.071,3.85334735054885,NA,68367,375200000
DMA,Dominica,Caribbean,IDS,FALSE,2003,88.764556172978,4.59544683017825,0.464296061453304,0.368598260211752,0.348101423741718,0,0,0,14398.0017636834,5.80495468629533,-6.04714179505929,1.45336800437251,0.85,3.9657327671733,NA,68531,373318518.518519
DMA,Dominica,Caribbean,IDS,FALSE,2004,89.4254376321448,4.97643652443206,0.459824914361334,0.368598260211752,0.345031116663632,0,1,0,14962.2456326016,4.09783662273917,-8.40775392872234,2.39410982050298,-0.673,5.04930166554636,NA,68649,396711111.111111
DMA,Dominica,Caribbean,IDS,FALSE,2005,81.1686212432127,4.81896291484096,0.45086017639807,0.368598260211752,0.334163240919169,0,0,0,15080.5206040984,0.915286472779144,-16.0912002305889,1.68190079877553,0.947,11.0184311995234,44.19403366353491,68734,391455555.555556
DMA,Dominica,Caribbean,IDS,FALSE,2006,67.923168545598,5.03231810858432,0.451891238234855,0.368598260211752,0.335089704442277,0,0,0,15727.7053232323,4.40077479812059,-6.98675382958053,2.2023913263167,2.928,10.5932291448351,47.99914668183678,68806,416674074.074074
DMA,Dominica,Caribbean,IDS,FALSE,2007,62.466480786317,4.88611847764801,0.445830918549835,0.368598260211752,0.336573137454357,6804.36430266939,1,2,16560.5179009944,5.3579375575878,-17.2068339558123,3.63222129317821,1.798,10.1801458799749,43.626369050097885,68847,444685185.185185
DMA,Dominica,Caribbean,IDS,FALSE,2008,56.4195471120557,4.38811304926279,0.446891690675183,0.368598260211752,0.335065475385523,0,0,0,17738.0405685048,7.12131217762231,-24.5182774836172,6.35992183336295,0.7,9.51652436743565,43.33299897377332,68854,480003703.703704
DMA,Dominica,Caribbean,IDS,FALSE,2009,54.1640675031358,4.36372483951893,0.447998233668689,0.368598260211752,0.335687430216526,0,0,0,17534.0339616963,-1.13575145648322,-19.6705453623387,0.00626357107066859,-0.309,8.64492877797359,39.370191858752854,68864,515618518.518519
DMA,Dominica,Caribbean,IDS,FALSE,2010,53.1717332646412,3.24800909420737,0.444376847680874,0.368598260211752,0.335141790227159,0,0,0,17516.7879573152,-0.105610857694984,-16.9329365473543,2.99936630549,-3.383,8.8892713191456,45.01218278451435,68859,519859259.259259
DMA,Dominica,Caribbean,IDS,FALSE,2011,53.7738778090247,3.40293414930334,0.444892898893248,0.368598260211752,0.337147728003363,0,1,0,17475.0411061698,0.0427388878891435,-13.3467421657827,1.1312313652648,-4.402,8.7077359499565,45.29381464827168,69053,532081481.481481
DMA,Dominica,Caribbean,IDS,FALSE,2012,59.6636698005409,4.07583692277575,0.446590827270778,0.368598260211752,0.339093643645283,0,0,0,17431.1288003063,-0.15739179314221,-16.518817887546,1.3567714780886,-5.414,9.04578506972261,40.16484455073451,69118,520355555.555556
DMA,Dominica,Caribbean,IDS,FALSE,2013,92.9881017461312,4.22923018433342,0.440850107199613,0.368598260211752,0.334013025051186,0,0,0,17282.6368040368,0.0045039972976042,-17.0836404533407,-0.0464116468805992,-2.883,8.80012758823985,41.076352572026245,69715,545325925.925926
DMA,Dominica,Caribbean,IDS,FALSE,2014,86.6732781205246,4.01965337547543,0.440692695094985,0.368598260211752,0.331517686663484,0,0,0,17520.8546265613,2.33521742067693,-6.21279255214796,0.799250372687492,-5.545,8.80746312877172,47.53121177407146,70373,572255555.555555
DMA,Dominica,Caribbean,IDS,FALSE,2015,88.4015382862575,5.80332442555102,0.436976365239508,0.368598260211752,0.329000691612583,109570.87604313526,1,30,16920.9126555668,-3.37338262476895,-6.56710220155754,-0.84382698463833,11.379,8.90208518685618,44.58331745608351,70410,583177777.777778
DMA,Dominica,Caribbean,IDS,FALSE,2016,90.5118431972535,5.32453261416082,0.438117493903053,0.368598260211752,0.328060426215882,0,0,0,17364.0773046793,1.44724556489263,-8.45275386663789,0.141816225732312,11.593,7.18670232462185,42.59756274481359,69606,612711111.111111
DMA,Dominica,Caribbean,IDS,FALSE,2017,91.9687797677961,5.89937579248083,0.437378895814042,0.368598260211752,0.321741363785681,330749.91124610504,1,64,16314.2295558891,-7.5443637547282,-10.2099529307271,0.296252889279487,-3.266,7.87270501540374,37.09912823951721,68496,563355555.555555
DMA,Dominica,Caribbean,IDS,FALSE,2018,80.2709953942802,5.73546728938979,0.434239174848604,0.368598260211752,0.315500010504526,0,0,0,16877.1244880642,2.964010610466,-41.1963949394604,0.98919111918989,-17.185,6.70780597332833,23.557709313430745,68174,628244444.444444
DMA,Dominica,Caribbean,IDS,FALSE,2019,72.5011521232773,5.76014473644288,0.43156686511295,0.368598260211752,0.314400449561619,0,0,0,17619.4335416769,3.94809757938053,-36.1951486634089,1.50462353858141,-8.719,7.37375240011496,31.50905432595575,67880,644259259.259259
DMA,Dominica,Caribbean,IDS,FALSE,2020,89.4556387167,5.57101590967022,0.452245989126417,0.368598260211752,0.348296088277026,0,0,0,14919.5307686719,-15.7064024545862,-35.2351867100794,1.22026442242476,-7.53,6.36292196197876,19.094632916710445,67573,528944444.444444
DMA,Dominica,Caribbean,IDS,FALSE,2021,90.5167936997936,4.44254660009729,0.459502381150573,0.368598260211752,0.358552468713532,0,0,0,15808.9743503945,5.37983838954712,-33.0604505678154,2.22891330700344,-8.222,7.14145789743791,20.962457068414196,67202,562911111.111111
DMA,Dominica,Caribbean,IDS,FALSE,2022,95.7270653249712,6.1021570333994,0.439784193960935,0.368598260211752,0.327424887552896,0,0,0,17550.8009946466,10.3968076616121,-26.2807954727838,2.88490226829353,-7.209,6.06413655358534,27.92655162369893,66826,623062962.962963
DMA,Dominica,Caribbean,IDS,FALSE,2023,89.8840329836928,6.81164161452975,0.439077888052177,0.368598260211752,0.32601227573538,0,0,0,18278.2253401989,3.65221012208734,-33.9190843416809,5.08677483158112,-4.512,5.22932224431786,28.666284674239108,66510,659311111.111111
DOM,Dominican Republic,Caribbean,IDS,FALSE,2000,19.8499881522739,2.27495917894125,0.434900222419109,0.447163347975723,0.312915628331994,0,0,0,10896.3184155964,4.65172550299128,-4.22327517754885,7.72413566181616,-0.859,7.56527851580792,NA,8584190,24305780628.6677
DOM,Dominican Republic,Caribbean,IDS,FALSE,2001,21.2661144675616,2.57044668465488,0.434836410162695,0.447163347975723,0.316390955574317,0.0703074914492762,1,3,10991.1363420488,2.46937023763239,-2.89354387031244,8.88306848812961,-0.728,7.74085480856533,NA,8720283,25601823687.5742
DOM,Dominican Republic,Caribbean,IDS,FALSE,2002,25.3024113765895,2.61523214023175,0.439928893662317,0.447163347975723,0.325354516807485,3.213272787467954,1,3,11313.0690271273,4.48650367045651,-2.94021829945032,5.22336769759447,-2.277,8.08587669442767,NA,8852235,27137440786.2562
DOM,Dominican Republic,Caribbean,IDS,FALSE,2003,36.3807929652978,4.46154029709031,0.442464037802467,0.447163347975723,0.323222346862756,356.288380024134,4,21,11000.8684059352,-1.34935744782766,4.8412459657921,27.4497127394395,-4.242,10.8647468285944,NA,8980620,21403167848.1444
DOM,Dominican Republic,Caribbean,IDS,FALSE,2004,38.1263845810117,3.87741357386706,0.435898259248532,0.447163347975723,0.313999582567974,2209.638205574818,4,703,11131.2709216332,2.58556667449577,4.66562998909679,51.4608598338065,-3.599,11.2048946967094,NA,9104892,22322387382.494
DOM,Dominican Republic,Caribbean,IDS,FALSE,2005,22.8845011207424,2.16205017568532,0.434757148463165,0.447163347975723,0.309497692394052,0,3,12,12022.5080544053,9.43178931977285,-1.32180615715461,4.19020260472056,-0.714,7.60029456457848,34.45176184281933,9225034,35777560683.9366
DOM,Dominican Republic,Caribbean,IDS,FALSE,2006,25.591096522369,3.91472189599285,0.433386586372678,0.447163347975723,0.307423456554554,0,0,0,12961.9183632133,9.17120650955299,-3.39866888826109,7.57280523853074,-1.687,8.0618101855444,34.955278232626014,9341183,37879830084.2627
DOM,Dominican Republic,Caribbean,IDS,FALSE,2007,25.7234913616157,3.73551956669334,0.430427041420514,0.447163347975723,0.303627586109185,559.8713361589976,5,175,13754.9212674095,7.41840577774235,-4.92727717051081,6.14356655248047,0.281,7.72652012566368,31.86819943499377,9455658,43965458508.5056
DOM,Dominican Republic,Caribbean,IDS,FALSE,2008,22.8929904541298,3.25163585672586,0.431285727103736,0.447163347975723,0.305174788739652,0,3,13,14030.1411084465,3.26808671288212,-9.39813947302595,10.6446210953712,-3.43,7.49717721751335,28.329369688365492,9573130,48091433554.186
DOM,Dominican Republic,Caribbean,IDS,FALSE,2009,25.4907687635134,3.02384821916826,0.43087615215908,0.447163347975723,0.304611506646394,158.88841076620605,3,32,13992.4103270189,1.00345293018719,-4.77544466541589,1.44215131834353,-2.896,7.0809461544121,24.41948689910003,9695265,48223781476.8909
DOM,Dominican Republic,Caribbean,IDS,FALSE,2010,26.0220096247191,2.74468537278957,0.429186599831763,0.447163347975723,0.302818083913001,0,4,137,14975.0010126958,8.40114541209596,-7.47847811387321,6.32993220146146,-2.975,7.22476560920223,22.769070932011147,9820175,53801053352.5005
DOM,Dominican Republic,Caribbean,IDS,FALSE,2011,27.1077571244514,2.87729316070131,0.428631041672784,0.447163347975723,0.301621398873573,72.19543577900838,4,12,15258.0858148503,3.19196227475523,-7.52170967420317,5.79676809206533,-3.068,7.31807975208052,24.444219041248054,9945621,57948261615.957
DOM,Dominican Republic,Caribbean,IDS,FALSE,2012,37.9999509426637,4.4620923989851,0.428850094057527,0.447163347975723,0.301899828043289,67.679810203184,5,175,15487.2776356321,2.77567100848816,-6.55624631595726,3.69449707884777,-6.265,7.03762367197693,24.612941614342265,10070411,60561635555.6383
DOM,Dominican Republic,Caribbean,IDS,FALSE,2013,40.2090845949178,4.76687883477988,0.427265462612673,0.447163347975723,0.297745323199041,0.21900581222572832,1,0,16054.7677297656,4.93473300709881,-4.10500018404706,4.830950967408,-4.413,7.17044212217886,23.41284033473005,10193833,62555417414.582
DOM,Dominican Republic,Caribbean,IDS,FALSE,2014,41.1959833274792,5.05695711293439,0.432724525906272,0.447163347975723,0.317365270835178,0,1,1,16993.587444403,7.11122629673892,-3.23841188766658,2.99864226125219,-2.76,7.17816631851046,22.992097670798493,10315528,67014329099.5549
DOM,Dominican Republic,Caribbean,IDS,FALSE,2015,39.2875137980566,7.69469706037335,0.435220441866758,0.447163347975723,0.322699131042339,0,3,2,17973.1870256815,6.98771131236387,-1.8040834790462,0.836746346724557,-0.033,7.32201716302417,22.201936496018018,10434829,70966782572.4386
DOM,Dominican Republic,Caribbean,IDS,FALSE,2016,39.1307092043539,4.79249833251035,0.427759656076643,0.447163347975723,0.297680342087923,0,3,21,18968.9752386179,6.71974078681295,-1.07831727382895,1.61416607245223,-3.109,7.29078540709387,21.936946724488735,10551430,75552902635.7075
DOM,Dominican Republic,Caribbean,IDS,FALSE,2017,39.1301705509736,4.02580377210309,0.425903278188175,0.447163347975723,0.296828863787676,101.96372816697263,3,5,19501.8743054078,3.93386176401576,-0.168331272949702,3.27955694678546,-3.124,7.81304987249201,22.176475365688017,10666843,79070274743.1658
DOM,Dominican Republic,Caribbean,IDS,FALSE,2018,39.1917519544561,3.62484785074431,0.426134364157295,0.447163347975723,0.297968302165753,0,2,0,20662.848586153,7.09751640210159,-1.55480224260577,3.56443426013508,-2.175,8.02132065789888,21.990774662538392,10782053,84994732049.3461
DOM,Dominican Republic,Caribbean,IDS,FALSE,2019,41.2514854465295,4.33367353017071,0.427045463588311,0.447163347975723,0.298133976710069,0,1,34,21451.286441995,4.8940301149584,-1.33253119353171,1.81060377042959,-3.457,8.32408533944056,21.274058494257904,10894043,89146130744.723
DOM,Dominican Republic,Caribbean,IDS,FALSE,2020,54.2810818873655,8.33130633796441,0.427067381439144,0.447163347975723,0.299470435990563,254.60785781500851,2,6,19545.4099552943,-7.92905234231061,-1.69224227999815,3.78103179915517,-7.936,10.6071966446228,16.823118784152506,11008300,78546672406.8291
DOM,Dominican Republic,Caribbean,IDS,FALSE,2021,48.6848766873936,3.92867017283428,0.428546515332269,0.447163347975723,0.299146306182587,0,2,2,22053.4589869955,14.0124289062207,-2.83108026347322,8.24300347981809,-2.92,11.3260079151082,20.020934049587215,11123476,94850719516.7127
DOM,Dominican Republic,Caribbean,IDS,FALSE,2022,44.2344938860299,3.39131162557128,0.434629848674873,0.447163347975723,0.317257260691555,0,3,2,22986.95808105,5.23795652902595,-5.77107013816738,8.81109209279587,-3.249,9.05734336867233,21.008461282644458,11230734,113478087134.8
DOM,Dominican Republic,Caribbean,IDS,FALSE,2023,45.373867511305,4.47952234380477,0.432859946020172,0.447163347975723,0.313463130379643,14.956468943884321,3,38,23282.4895071054,2.19229848237939,-3.66805408423949,4.78561281021135,-3.28,8.81581566434817,20.457221787033607,11331265,120456239153.739
FJI,Fiji,Pacific,IDS,FALSE,2000,11.3660625975357,1.54765991220629,0.529313322550664,0.460279589760889,0.399033499523064,0,0,0,9070.99316578265,-1.69999841605511,-1.51980018386888,1.09216459977386,-1.33,2.58019483777384,NA,840909,1678219507.89829
FJI,Fiji,Pacific,IDS,FALSE,2001,11.070217211772,1.12181093718542,0.529426483020527,0.460279589760889,0.403813914935778,0,0,0,9157.80841609435,2.00000014675203,-4.09110110593278,4.27267024465104,-4.501,4.69510773682087,NA,849596,1652462023.46215
FJI,Fiji,Pacific,IDS,FALSE,2002,11.437632409154,1.02558864136406,0.524630875772668,0.460279589760889,0.392971422491918,0,0,0,9357.75384260711,3.19999911373272,0.858878837529481,0.762032085561207,-3.68,5.4220806536653,NA,858049,1833279985.36741
FJI,Fiji,Pacific,IDS,FALSE,2003,11.2158116445832,0.78111543851269,0.518972918900501,0.460279589760889,0.377076908171635,2223.741254150235,1,17,9361.46421337988,0.999999344757256,-2.28236251772106,4.17274777763035,-3.458,5.37617238534145,NA,866286,2300492465.32276
FJI,Fiji,Pacific,IDS,FALSE,2004,9.73804846308163,0.475204502571587,0.520818960998191,0.460279589760889,0.387899726952645,245.30308324987757,2,16,9766.52768879045,5.29999970460942,-9.27687175758032,2.82748519391201,-0.982,6.37519227759235,NA,874366,2708078476.63012
FJI,Fiji,Pacific,IDS,FALSE,2005,10.0096413385122,0.499597728379399,0.511243319926776,0.460279589760889,0.36058520020032,0,0,0,9745.58145847385,0.700000402432295,-6.89584542628475,2.36576453830435,-1.179,6.82162950851636,53.14715999999999,882379,2980403844.72096
FJI,Fiji,Pacific,IDS,FALSE,2006,12.6285316523681,0.491474775892203,0.506323800227814,0.460279589760889,0.346609636198955,25.290076421878855,2,4,9837.08591539941,1.85248387199492,-16.4488939915362,2.49083638787078,-0.757,6.65017630138786,50.027541919372176,890365,3076305452.86506
FJI,Fiji,Pacific,IDS,FALSE,2007,12.0485077499855,0.882303134239348,0.502969954440677,0.460279589760889,0.344416816777734,1686.1366316795643,4,7,9672.29015915616,-0.850654310045783,-11.4545752332218,4.8037064130699,0.357,5.42319175045615,49.07772651238027,897832,3378314599.76402
FJI,Fiji,Pacific,IDS,FALSE,2008,20.0552324536721,1.73659996844215,0.505940423825646,0.460279589760889,0.353311289649964,1240.6100897871513,1,7,9711.96604655315,1.03279422025963,-14.9382363262539,7.73227857918425,1.559,4.16320180720189,56.79518610959047,903399,3523185919.55826
FJI,Fiji,Pacific,IDS,FALSE,2009,37.3509416651132,2.74977799695515,0.509762528326394,0.460279589760889,0.360195163995594,2880.2442148764294,2,14,9536.81721085631,-1.38603770763578,-4.31924967284106,3.13103559015968,-2.764,5.95888460593454,48.73503775489078,907239,2870624635.68032
FJI,Fiji,Pacific,IDS,FALSE,2010,36.3986160778447,1.95317038195829,0.503102200870021,0.460279589760889,0.354681334768478,1806.2416803817764,1,2,9784.30356200221,2.9546724221223,-4.7591968754889,3.68901229670758,-1.295,5.59305123365227,55.09261635537427,910419,3140166712.79624
